"STATION","NAME","DATE","AWND","PGTM","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN","TSUN","WDF2","WDF5","WSF2","WSF5","WT01","WT02","WT04","WT06","WT08"
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-03-25","3.0",,"0.3","0.0","0.0",,"16.7","5.6",,"   30","  260","7.2","10.7","    1",,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-03-26","3.7",,"3.6","0.0","0.0",,"5.6","2.8",,"   70","   70","8.1","10.7","    1",,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-03-27","1.9",,"6.6","0.0","0.0",,"11.7","2.8",,"   60","   50","5.4","7.6","    1",,,,"    1"
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-03-28","2.6",,"18.3","0.0","0.0",,"7.8","5.0",,"   70","   60","6.3","9.4","    1",,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-03-29","3.5",,"0.0","0.0","0.0",,"15.6","5.6",,"   30","   40","8.1","12.1","    1",,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-03-30","2.6",,"0.3","0.0","0.0",,"11.1","3.3",,"   60","   60","6.7","8.9",,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-03-31","4.6",,"38.4","0.0","0.0",,"6.1","2.8",,"   70","   60","11.6","18.3","    1",,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-04-01","3.4",,"0.0","0.0","0.0",,"8.9","2.8",,"   70","   60","11.6","17.4","    1",,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-04-02","2.4",,"0.0","0.0","0.0",,"17.2","4.4",,"  290","  310","6.3","10.7",,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-04-03","2.2",,"0.8","0.0","0.0",,"17.2","8.9",,"  170","  180","8.1","10.7",,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-04-04","3.1",,"30.0","0.0","0.0",,"10.6","7.2",,"   80","   90","8.1","11.2","    1",,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-04-05","1.5",,"0.0","0.0","0.0",,"18.3","7.2",,"  120","  170","6.3","11.2","    1",,,,"    1"
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-04-06","4.1",,"18.5","0.0","0.0",,"11.7","4.4",,"   60","   70","9.8","13.4","    1",,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-04-07","4.7",,"0.0","0.0","0.0",,"10.6","4.4",,"  290","  290","7.6","13.4",,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-04-08","3.7",,"0.0","0.0","0.0",,"13.9","4.4",,"  310","  300","7.6","12.5",,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-04-09","2.2",,"0.0","0.0","0.0",,"19.4","7.2",,"  240","  240","5.8","10.3",,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-04-10","2.7",,"0.0","0.0","0.0",,"23.3","11.7",,"  160","  230","5.8","8.9",,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-04-11","2.5",,"0.0","0.0","0.0",,"26.7","16.1",,"  260","  240","6.3","10.3",,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-04-12","1.3",,"0.5","0.0","0.0",,"24.4","14.4",,"   40","  300","4.5","9.4",,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-04-13","2.3",,"0.0","0.0","0.0",,"18.3","8.9",,"  350","  310","6.3","10.3",,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-04-14","1.7",,"0.0","0.0","0.0",,"18.9","8.9",,"  180","  180","4.5","8.1",,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-04-15","2.5",,"0.0","0.0","0.0",,"18.3","10.6",,"  180","  240","5.4","8.5",,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-04-16","3.3",,"0.0","0.0","0.0",,"30.6","15.0",,"  310","  310","9.4","16.5",,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-04-17","3.0",,"0.0","0.0","0.0",,"23.3","14.4",,"  360","  340","6.3","10.7",,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-04-18","3.1",,"0.0","0.0","0.0",,"18.3","8.3",,"  170","  170","6.7","10.7",,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-04-19","2.5",,"0.0","0.0","0.0",,"12.2","7.2",,"  180","  160","7.2","10.3",,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-04-20","1.8",,"4.3","0.0","0.0",,"18.9","10.0",,"  140","  150","5.8","8.9","    1",,,,"    1"
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-04-21","3.3",,"7.4","0.0","0.0",,"11.7","8.9",,"   70","   50","6.3","8.5","    1",,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-04-22","1.6",,"2.8","0.0","0.0",,"13.9","9.4",,"   20","  310","4.5","7.2","    1",,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-04-23","2.2",,"0.0","0.0","0.0",,"18.9","7.8",,"  160","   20","5.4","7.6",,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-04-24","1.6",,"0.0","0.0","0.0",,"15.6","8.9",,"   60","   60","4.5","6.3",,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-04-25","5.9",,"23.1","0.0","0.0",,"12.2","9.4",,"   70","   60","11.2","17.4","    1",,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-04-26","2.2",,"8.6","0.0","0.0",,"15.6","11.7",,"   70","   60","8.1","10.7","    1",,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-04-27","1.3",,"0.0","0.0","0.0",,"21.1","13.9",,"  160","  160","7.2","9.8","    1",,,,"    1"
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-04-28","1.4",,"0.0","0.0","0.0",,"29.4","14.4",,"  210","  190","5.4","8.5","    1",,,,"    1"
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-04-29","2.3",,"1.5","0.0","0.0",,"29.4","17.8",,"  280","  290","10.3","16.5","    1",,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-04-30","3.0",,"0.0","0.0","0.0",,"19.4","11.1",,"   80","  150","6.3","9.8",,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-05-01","2.3",,"0.0","0.0","0.0",,"23.3","9.4",,"  180","  180","5.4","9.4","    1",,,,"    1"
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-05-02","3.5",,"0.0","0.0","0.0",,"23.9","16.7",,"  270","  240","8.9","14.3","    1",,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-05-03","3.7",,"0.0","0.0","0.0",,"18.3","10.6",,"  310","  310","8.1","13.9",,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-05-04","2.4",,"0.0","0.0","0.0",,"17.8","8.3",,"  170","  160","5.8","9.8",,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-05-05","2.9",,"76.7","0.0","0.0",,"15.0","10.6",,"   70","   50","7.2","10.3","    1","    1",,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-05-06","2.7",,"4.6","0.0","0.0",,"19.4","11.1",,"  180","  170","6.7","11.6","    1",,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-05-07","2.5",,"0.3","0.0","0.0",,"13.3","8.3",,"  280","  270","6.3","9.8",,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-05-08","2.6",,"0.0","0.0","0.0",,"13.9","6.7",,"  290","  290","6.7","11.6",,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-05-09","2.0",,"0.0","0.0","0.0",,"17.2","8.3",,"   50","   60","5.4","7.6",,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-05-10","1.5",,"0.0","0.0","0.0",,"17.2","9.4",,"  330",,"3.1",,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-05-11","1.6",,"0.0","0.0","0.0",,"16.7","10.6",,"  170",,"3.1",,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-05-12","1.8",,"0.0","0.0","0.0",,"18.3","8.9",,"   80","  160","5.4","7.6",,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-05-13","3.4",,"40.9","0.0","0.0",,"11.7","7.2",,"   50","   50","8.1","13.9","    1",,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-05-14","2.4",,"0.5","0.0","0.0",,"19.4","7.8",,"  310","  290","6.7","13.4",,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-05-15","4.0",,"0.0","0.0","0.0",,"20.0","11.7",,"  300","  310","8.1","15.2",,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-05-16","1.9",,"0.0","0.0","0.0",,"26.1","13.3",,"  300","  290","5.4","8.1",,,,,"    1"
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-05-17","2.5",,"0.0","0.0","0.0",,"32.2","18.3",,"  250","  240","5.4","10.3",,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-05-18","2.5",,"0.0","0.0","0.0",,"33.3","23.9",,"  250","  200","6.3","10.3",,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-05-19","2.8",,"0.0","0.0","0.0",,"32.8","18.9",,"   40","   40","7.2","11.2",,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-05-20","1.8",,"0.3","0.0","0.0",,"18.3","12.8",,"   60","   60","7.2","10.3",,,,,"    1"
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-05-21","1.8",,"0.0","0.0","0.0",,"20.6","11.1",,"  170","  170","5.4","8.5",,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-05-22","1.2",,"15.0","0.0","0.0",,"16.1","11.7",,"  140","  140","4.5","7.2","    1",,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-05-23","1.0",,"0.0","0.0","0.0",,"20.6","13.3",,"   20","   20","4.5","6.7","    1",,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-05-24","2.2",,"1.0","0.0","0.0",,"20.6","13.3",,"   60","   80","6.3","8.5","    1",,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-05-25","3.6",,"14.7","0.0","0.0",,"15.0","13.3",,"   50","   80","7.2","12.5","    1",,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-05-26","2.2",,"2.5","0.0","0.0",,"22.8","13.3",,"  290","  270","7.2","11.2","    1",,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-05-27","1.4",,"0.0","0.0","0.0",,"21.7","15.0",,"  120","  290","3.6","5.8",,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-05-28","2.0",,"0.0","0.0","0.0",,"21.7","14.4",,"  160","  170","5.4","9.4","    1",,,,"    1"
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-05-29","2.3",,"3.3","0.0","0.0",,"16.1","13.3",,"   60","   80","5.4","6.3","    1",,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-05-30","1.2",,"1.5","0.0","0.0",,"15.6","12.8",,"  160","  150","5.4","7.6","    1",,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-05-31","1.1",,"0.8","0.0","0.0",,"23.9","14.4",,"   60","   50","5.4","7.6","    1",,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-06-01","1.7",,"0.0","0.0","0.0",,"26.1","15.0",,"  280","  270","5.8","9.8",,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-06-02","2.0",,"0.3","0.0","0.0",,"24.4","13.9",,"  280","  260","7.2","10.7",,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-06-03","1.6",,"0.3","0.0","0.0",,"22.8","12.8",,"  300","  320","5.8","10.7",,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-06-04","1.0",,"2.3","0.0","0.0",,"21.1","13.3",,"  180","  150","3.6","6.3","    1",,,,"    1"
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-06-05","2.2",,"0.5","0.0","0.0",,"19.4","14.4",,"   70","   60","7.2","9.8","    1",,,,"    1"
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-06-06","3.2",,"1.5","0.0","0.0",,"14.4","11.1",,"   80","   80","5.8","10.3","    1",,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-06-07","1.5",,"0.0","0.0","0.0",,"19.4","10.6",,"   50","   60","5.4","7.6",,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-06-08","1.7",,"0.0","0.0","0.0",,"20.6","12.8",,"  160","  140","4.0","6.7",,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-06-09","2.1",,"0.0","0.0","0.0",,"26.7","11.7",,"  280","  300","5.8","9.4",,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-06-10","1.6",,"0.0","0.0","0.0",,"29.4","18.9",,"  250","  260","6.3","10.3",,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-06-11","2.3",,"0.0","0.0","0.0",,"32.2","22.2",,"  270","  270","6.3","11.6",,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-06-12","1.7",,"0.0","0.0","0.0",,"33.9","24.4",,"  270","  260","5.4","8.1",,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-06-13","1.4",,"0.0","0.0","0.0",,"34.4","25.0",,"  250","  250","4.5","8.9",,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-06-14","2.1",,"7.4","0.0","0.0",,"28.9","20.6",,"   50","   50","5.8","8.5","    1",,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-06-15","1.9",,"0.0","0.0","0.0",,"24.4","17.8",,"  170","  160","5.4","8.5",,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-06-16","2.3",,"0.0","0.0","0.0",,"20.0","17.2",,"  120","  120","4.5","7.6","    1",,,,"    1"
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-06-17","1.0",,"35.3","0.0","0.0",,"23.3","18.9",,"  170","  140","3.1","4.9","    1",,,,"    1"
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-06-18","1.6",,"0.0","0.0","0.0",,"29.4","21.1",,"  180","  170","4.5","9.4","    1",,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-06-19","1.7",,"34.3","0.0","0.0",,"31.1","21.1",,"  250","  290","5.8","15.2","    1","    1",,,"    1"
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-06-20","2.3",,"0.8","0.0","0.0",,"28.3","21.7",,"  290","  250","6.7","10.7","    1",,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-06-21","2.1",,"0.0","0.0","0.0",,"28.3","21.7",,"  270","  270","5.8","10.3",,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-06-22","1.0",,"0.0","0.0","0.0",,"28.3","20.0",,"  240","  180","3.6","8.5",,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-06-23","2.2",,"1.0","0.0","0.0",,"28.3","24.4",,"  240","  270","6.7","11.6","    1",,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-06-24","2.4",,"32.8","0.0","0.0",,"28.9","21.7",,"  290","  280","7.6","12.5","    1",,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-06-25","1.1",,"0.0","0.0","0.0",,"28.3","20.0",,"  350","  280","5.4","9.8",,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-06-26","1.4",,"0.0","0.0","0.0",,"26.1","17.8",,"  270","  180","5.4","8.5",,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-06-27","1.6",,"4.6","0.0","0.0",,"25.0","15.6",,"  290","  290","5.4","8.9","    1",,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-06-28","2.2",,"0.0","0.0","0.0",,"25.6","16.1",,"  260","  260","6.7","9.8",,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-06-29","2.4",,"0.0","0.0","0.0",,"27.8","20.0",,"  240","  240","5.4","9.8",,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-06-30","2.6",,"0.0","0.0","0.0",,"31.1","22.8",,"  230","  250","5.8","10.7",,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-07-01","1.8",,"5.8","0.0","0.0",,"29.4","21.7",,"  260","  200","6.3","10.7","    1",,,,"    1"
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-07-02","2.2",,"0.0","0.0","0.0",,"30.6","22.2",,"  270","  260","5.4","8.5","    1",,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-07-03","0.8",,"11.4","0.0","0.0",,"31.1","21.7",,"  340","  320","7.2","12.5","    1",,,,"    1"
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-07-04","1.2",,"0.0","0.0","0.0",,"29.4","21.1",,"  260","   80","3.6","4.9",,,,,"    1"
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-07-05","2.2",,"0.0","0.0","0.0",,"29.4","21.1",,"  160","  180","5.4","8.5",,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-07-06","1.6",,"0.0","0.0","0.0",,"25.0","21.7",,"  160","  150","4.5","6.3",,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-07-07","2.4",,"45.2","0.0","0.0",,"26.7","20.0",,"   70","  310","6.3","9.8","    1","    1",,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-07-08","1.5",,"0.0","0.0","0.0",,"28.9","20.6",,"  280","  260","7.2","10.3","    1",,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-07-09","1.6",,"0.0","0.0","0.0",,"27.2","19.4",,"  270","  290","5.4","7.6",,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-07-10","1.5",,"0.0","0.0","0.0",,"28.9","20.0",,"  150","  170","4.5","8.9",,,,,"    1"
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-07-11","1.4",,"0.0","0.0","0.0",,"29.4","23.9",,"  260","  260","5.8","9.8",,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-07-12","2.3",,"0.0","0.0","0.0",,"31.1","25.0",,"  270","  260","7.2","11.2",,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-07-13","2.2",,"0.0","0.0","0.0",,"32.2","22.8",,"  260","  270","6.3","9.8",,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-07-14","2.1",,"8.9","0.0","0.0",,"22.8","18.3",,"   70","   70","5.8","7.6","    1",,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-07-15","1.5",,"0.0","0.0","0.0",,"28.9","20.0",,"  280","  290","5.4","7.6","    1",,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-07-16","1.2",,"0.0","0.0","0.0",,"30.6","20.0",,"  160","  150","4.0","7.2",,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-07-17","1.2",,"0.0","0.0","0.0",,"29.4","22.8",,"  160","  170","5.4","9.4",,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-07-18","1.3",,"0.0","0.0","0.0",,"31.1","22.8",,"  230","  240","4.5","8.1",,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-07-19","1.4",,"0.0","0.0","0.0",,"33.3","25.0",,"  280","  280","5.4","7.2",,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-07-20","1.3",,"0.3","0.0","0.0",,"34.4","25.0",,"  280","  250","5.4","7.6",,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-07-21","1.7",,"0.0","0.0","0.0",,"33.3","24.4",,"  280","  260","4.5","8.1",,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-07-22","1.1",,"14.5","0.0","0.0",,"33.3","21.7",,"  170","  150","3.6","5.8","    1",,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-07-23","1.2",,"1.5","0.0","0.0",,"26.1","21.7",,"  150","  160","4.5","7.6","    1",,,,"    1"
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-07-24","3.0",,"18.8","0.0","0.0",,"22.8","17.2",,"   70","   80","6.7","10.3","    1",,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-07-25","2.3",,"0.0","0.0","0.0",,"21.7","16.7",,"   60","   60","4.5","6.3",,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-07-26","1.7",,"0.0","0.0","0.0",,"25.0","18.3",,"   70","  180","4.0","7.6",,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-07-27","1.1",,"0.0","0.0","0.0",,"25.6","18.3",,"  260","  240","4.0","7.6",,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-07-28","1.3",,"0.0","0.0","0.0",,"29.4","21.7",,"   50","   30","5.4","7.6","    1",,,,"    1"
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-07-29","4.2",,"0.0","0.0","0.0",,"25.0","19.4",,"   60","   60","7.6","11.2",,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-07-30","1.9",,"0.0","0.0","0.0",,"27.8","17.8",,"   60","   50","5.4","7.2",,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-07-31","0.9",,"0.0","0.0","0.0",,"31.1","18.9",,"   70","  260","4.0","6.3",,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-08-01","1.2",,"0.0","0.0","0.0",,"33.3","21.7",,"  150","  240","3.6","6.3",,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-08-02","0.7",,"2.3","0.0","0.0",,"30.0","20.6",,"  310","  320","5.4","8.5","    1",,,,"    1"
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-08-03","0.8",,"0.0","0.0","0.0",,"30.6","20.0",,"  160","  150","4.0","8.5","    1",,,,"    1"
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-08-04","1.9",,"3.8","0.0","0.0",,"28.9","20.6",,"  160","  140","5.8","9.8","    1",,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-08-05","2.0",,"7.6","0.0","0.0",,"25.6","20.6",,"  290","  290","6.3","9.8","    1",,,,"    1"
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-08-06","1.7",,"0.0","0.0","0.0",,"24.4","17.8",,"  280","  330","4.5","7.2",,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-08-07","1.1",,"19.3","0.0","0.0",,"21.7","17.8",,"  150","  170","4.0","8.1","    1",,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-08-08","1.3",,"0.0","0.0","0.0",,"25.6","18.3",,"   60","   20","4.0","6.7","    1",,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-08-09","0.6",,"0.0","0.0","0.0",,"29.4","17.8",,"  180","  200","3.6","6.3",,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-08-10","1.0",,"0.0","0.0","0.0",,"28.3","20.0",,"  160","  150","4.0","7.2",,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-08-11","1.2",,"0.0","0.0","0.0",,"27.8","20.6",,"  160","  160","5.4","8.1",,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-08-12","1.5",,"2.8","0.0","0.0",,"25.0","17.8",,"  140","  180","4.0","7.2","    1",,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-08-13","1.7",,"0.0","0.0","0.0",,"28.3","21.7",,"   20","  280","4.5","7.6",,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-08-14","1.0",,"0.0","0.0","0.0",,"26.7","21.1",,"  250","  170","4.0","5.8",,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-08-15","0.5",,"11.4","0.0","0.0",,"23.3","20.0",,"  230","  250","3.6","5.8","    1",,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-08-16","1.0",,"0.0","0.0","0.0",,"30.6","21.1",,"   60","  290","4.5","6.7","    1",,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-08-17","1.4",,"0.0","0.0","0.0",,"28.3","20.6",,"  160","  160","4.5","7.2","    1",,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-08-18","1.5",,"22.4","0.0","0.0",,"27.8","22.8",,"  250","  240","4.5","8.5","    1","    1",,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-08-19","1.3",,"0.0","0.0","0.0",,"30.0","22.8",,"  260","  260","5.4","7.6","    1",,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-08-20","2.0",,"0.0","0.0","0.0",,"27.2","20.6",,"  290","  340","4.5","8.1",,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-08-21","1.5",,"0.0","0.0","0.0",,"30.6","21.7",,"  240","  250","5.4","8.5",,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-08-22","2.3",,"7.6","0.0","0.0",,"31.7","22.2",,"  250","  270","6.3","11.2","    1",,,,"    1"
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-08-23","1.8",,"0.0","0.0","0.0",,"27.2","21.1",,"  280","  310","4.5","8.9","    1",,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-08-24","1.4",,"0.0","0.0","0.0",,"26.7","18.3",,"  360","  280","4.5","6.7",,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-08-25","1.1",,"0.0","0.0","0.0",,"25.6","17.2",,"   60","   50","4.0","6.7",,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-08-26","1.7",,"0.0","0.0","0.0",,"25.6","16.7",,"   40","   60","4.0","6.3",,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-08-27","2.0",,"0.0","0.0","0.0",,"25.6","17.2",,"   70","   60","5.8","7.6",,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-08-28","2.8",,"0.0","0.0","0.0",,"24.4","17.2",,"   70","   50","7.2","9.8",,,,,"    1"
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-08-29","3.6",,"7.4","0.0","0.0",,"20.0","16.1",,"   80","   90","7.2","11.2","    1",,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-08-30","2.3",,"0.3","0.0","0.0",,"25.6","15.6",,"   40","   30","5.8","8.1","    1",,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-08-31","1.7",,"0.0","0.0","0.0",,"27.2","17.8",,"  270","  270","6.3","10.3",,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-09-01","2.2",,"0.0","0.0","0.0",,"21.7","12.8",,"  300","  280","4.5","8.5",,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-09-02","2.5",,"13.5","0.0","0.0",,"20.0","12.2",,"  120","  110","4.5","7.6","    1",,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-09-03","2.5",,"18.8","0.0","0.0",,"20.6","15.0",,"  100","  120","5.4","8.5","    1",,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-09-04","2.1",,"0.0","0.0","0.0",,"26.7","16.1",,"  240","  270","5.4","9.8",,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-09-05","1.4",,"0.0","0.0","0.0",,"29.4","20.6",,"  290","  280","6.7","11.2",,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-09-06","1.7",,"10.7","0.0","0.0",,"22.2","16.1",,"   60","   30","6.3","9.8","    1",,,,
